"date","fit","se.pred"
1991-01-01,7.86053877349713,NA
1991-01-02,7.88683538909206,NA
1991-01-03,7.88865114808684,NA
1991-01-04,7.8689107006678,NA
1991-01-05,7.85191313375174,NA
1991-01-06,7.838799634617,NA
1991-01-07,7.82402037045502,NA
1991-01-08,7.77341758552303,NA
1991-01-09,7.71535660584827,NA
1991-01-10,7.66964474546374,NA
1991-01-11,7.65336757288348,NA
1991-01-12,7.61977432865963,NA
1991-01-13,7.57044101127302,NA
1991-01-14,7.55961689165359,NA
1991-01-15,7.53677382453318,NA
1991-01-16,7.49830646406003,NA
1991-01-17,7.45782987114844,NA
1991-01-18,7.42646331468596,NA
1991-01-19,7.39585807833726,NA
1991-01-20,7.3811532827321,NA
1991-01-21,7.3550207119297,NA
1991-01-22,7.30522118286304,NA
1991-01-23,7.2587983179702,NA
1991-01-24,7.22269787469333,NA
1991-01-25,7.18754009553582,NA
1991-01-26,7.16359770871457,NA
1991-01-27,7.14328017338434,NA
1991-01-28,7.11633981313164,NA
1991-01-29,7.07271282380515,NA
1991-01-30,7.03952800127472,NA
1991-01-31,6.98207989140631,NA
1991-02-01,6.95426529404794,NA
1991-02-02,6.93519192359855,NA
1991-02-03,6.92348764300838,NA
1991-02-04,6.93761272987833,NA
1991-02-05,6.90340829009484,NA
1991-02-06,6.88136727558113,NA
1991-02-07,6.84428016836833,NA
1991-02-08,6.85852711074342,NA
1991-02-09,6.8526772776974,NA
1991-02-10,6.82862473656261,NA
1991-02-11,6.8108457885808,NA
1991-02-12,6.80380099547894,NA
1991-02-13,6.79633672309883,NA
1991-02-14,6.77609879022093,NA
1991-02-15,6.77290798909562,NA
1991-02-16,6.75615837356862,NA
1991-02-17,6.72900620662639,NA
1991-02-18,6.70838703874753,NA
1991-02-19,6.57791991640337,NA
1991-02-20,6.58437623297482,NA
1991-02-21,6.63138656306759,NA
1991-02-22,6.65688404913665,NA
1991-02-23,6.66036545984608,NA
1991-02-24,6.64488561539495,NA
1991-02-25,6.65748332939959,NA
1991-02-26,6.652172563738,NA
1991-02-27,6.6474076946334,NA
1991-02-28,6.66303686447703,NA
1991-03-01,6.66846845630001,NA
1991-03-02,5.9644619880031,NA
1991-03-03,5.7343574041702,NA
1991-03-04,5.92002865326204,NA
1991-03-05,6.03355050359336,NA
1991-03-06,6.05857924819059,NA
1991-03-07,5.73228193759323,NA
1991-03-08,5.91426990650289,NA
1991-03-09,6.07365644489661,NA
1991-03-10,6.23945753099827,NA
1991-03-11,6.38593544234597,NA
1991-03-12,6.47279212287435,NA
1991-03-13,6.53470045590343,NA
1991-03-14,6.57035353804362,NA
1991-03-15,6.61641993044802,NA
1991-03-16,6.60643310200817,NA
1991-03-17,6.49292101164777,NA
1991-03-18,6.39316418821981,NA
1991-03-19,6.40105442449803,NA
1991-03-20,6.44920892206558,NA
1991-03-21,6.46371396458766,NA
1991-03-22,6.56331825339134,NA
1991-03-23,6.59472853604142,NA
1991-03-24,6.1445953631926,NA
1991-03-25,6.16744106714889,NA
1991-03-26,6.3358667713792,NA
1991-03-27,5.63419014933774,NA
1991-03-28,4.80661853615562,NA
1991-03-29,5.42452994128458,NA
1991-03-30,5.86470639294114,NA
1991-03-31,6.17463378318429,NA
1991-04-01,6.39713689950568,NA
1991-04-02,6.55664183572739,NA
