"date","fit","se.pred"
1991-01-01,4.59639897644501,1.12947467504353
1991-01-02,4.57911085756023,1.12510073452715
1991-01-03,4.5597035641704,1.12025692759041
1991-01-04,4.53787211363763,1.11485057490194
1991-01-05,4.51366647718213,1.1088752600851
1991-01-06,4.49085516100364,1.10324891146454
1991-01-07,4.46928624589464,1.09794303474194
1991-01-08,4.44669002485606,1.09238899925153
1991-01-09,4.42392699015759,1.08679331507418
1991-01-10,4.40148816845706,1.08127878541765
1991-01-11,4.37947443860786,1.07587817210684
1991-01-12,4.35800275529571,1.07058468897521
1991-01-13,4.33712589292992,1.06545394166346
1991-01-14,4.31669294231531,1.06044121571134
1991-01-15,4.29716298240886,1.0556334363183
1991-01-16,4.27844544011273,1.05101904766545
1991-01-17,4.26026327543565,1.04654365100907
1991-01-18,4.24255666688676,1.04219350364678
1991-01-19,4.22567105406978,1.03803850336014
1991-01-20,4.2091884726082,1.03399190568284
1991-01-21,4.19295773260233,1.03001866571015
1991-01-22,4.17622192316038,1.02594831641891
1991-01-23,4.16056714822808,1.02212828311263
1991-01-24,4.14441413882521,1.0182080717524
1991-01-25,4.12805612567063,1.01425145622503
1991-01-26,4.11607160709016,1.01129613900043
1991-01-27,4.10575876273839,1.00873163613689
1991-01-28,4.09406721177506,1.00586864988968
1991-01-29,4.08296205121517,1.00315113816525
1991-01-30,4.073590948209,1.00083852771999
1991-01-31,4.06248348309814,0.998146161538798
1991-02-01,4.05309526854276,0.995855274681198
1991-02-02,4.04698553720291,0.9943187414723
1991-02-03,4.04020261904784,0.992642511582943
1991-02-04,4.03749950982927,0.991900057653602
1991-02-05,4.03199559114778,0.990538114764163
1991-02-06,4.0237037819497,0.988560147809109
1991-02-07,4.02865372156615,0.989572817168291
1991-02-08,4.02960665341731,0.989670448518055
1991-02-09,4.02720293583624,0.989049181535869
1991-02-10,4.02488915449985,0.988470729785807
1991-02-11,4.02201412811465,0.987797513171658
1991-02-12,4.01882316793675,0.987066406500132
1991-02-13,4.01669976241801,0.986578746300658
1991-02-14,4.01481371164639,0.986155255094762
1991-02-15,4.01401211763867,0.985985783214939
1991-02-16,4.01140373300728,0.985421026438164
1991-02-17,4.01103320880598,0.985371045038595
1991-02-18,4.00932263809759,0.985029505513348
1991-02-19,4.03173483102265,0.989799224836762
1991-02-20,4.02752151140371,0.988653635421681
1991-02-21,4.04124665105834,0.992133547260882
1991-02-22,4.04858278924232,0.994028070299668
1991-02-23,4.05448351948315,0.995527948865149
1991-02-24,4.06086475130765,0.997111964396427
1991-02-25,4.06773774409865,0.998818860877137
1991-02-26,4.07529974454796,1.00068728815746
1991-02-27,4.08142647606013,1.00227260121993
1991-02-28,4.09021793294113,1.00443662249013
1991-03-01,4.09856953541635,1.00652054884194
1991-03-02,3.9978350873626,0.982529190583908
1991-03-03,3.96521395081508,0.975854213976494
1991-03-04,4.02383214357884,0.988794797697856
1991-03-05,4.07722061812941,1.00107205287829
1991-03-06,4.08728916209831,1.00357630346111
1991-03-07,4.02437602480781,0.989996355176289
1991-03-08,4.09101415403435,1.00490862869253
1991-03-09,4.13936160480686,1.0162003265523
1991-03-10,4.17537782257782,1.02483187112729
1991-03-11,4.20599104796674,1.03227177298656
1991-03-12,4.23059649983788,1.03829813748221
1991-03-13,4.25485792490313,1.04426068451028
1991-03-14,4.27775306761229,1.04989690768698
1991-03-15,4.29813776125031,1.05490502195485
1991-03-16,4.31254457364094,1.05841072855296
1991-03-17,4.32572528207319,1.06162818179559
1991-03-18,4.33772977815482,1.06458135883154
1991-03-19,4.35341211659323,1.06844907421183
1991-03-20,4.37618530381047,1.07403513036262
1991-03-21,4.40238653128824,1.08045321637364
