"datetime","wtr","DO_con"
"07/04/2012 19:00",32.5612536023055,9.30981268011527
"07/05/2012 19:00",31.6992708333333,9.1523125
"07/06/2012 19:00",27.5069652777778,8.90239583333333
"07/07/2012 19:00",26.3429444444444,8.90093055555556
"07/08/2012 19:00",26.2121418636996,8.98374130737135
"07/09/2012 19:00",24.3971041666667,9.00777777777778
"07/10/2012 19:00",25.4305972222222,8.96475694444444
"07/11/2012 19:00",26.5095555555556,9.00184722222222
"07/12/2012 19:00",27.0109027777778,8.93953472222222
"07/13/2012 19:00",27.2222986111111,8.78406944444444
"07/14/2012 19:00",29.7015,8.67917361111111
"07/15/2012 19:00",30.6374236111111,8.6129375
"07/16/2012 19:00",30.1868888888889,8.33889583333333
"07/17/2012 19:00",25.0792222222222,8.07011805555556
"07/18/2012 19:00",21.9529097222222,7.89298611111111
"07/19/2012 19:00",24.4924791666667,7.90027777777778
"07/20/2012 19:00",25.8488472222222,8.28049305555555
"07/21/2012 19:00",26.9020208333333,8.28115277777778
"07/22/2012 19:00",28.9368611111111,8.24667361111111
"07/23/2012 19:00",24.5011805555556,8.32059722222222
"07/24/2012 19:00",27.4653055555556,8.06064583333333
"07/25/2012 19:00",26.0051527777778,8.03618055555556
"07/26/2012 19:00",22.8260138888889,8.14348611111111
"07/27/2012 19:00",24.1667486950037,8.42082774049217
"07/28/2012 19:00",23.4547986111111,8.41429861111111
"07/29/2012 19:00",26.9331180555556,8.47010416666667
"07/30/2012 19:00",25.6972720694645,8.50848769898698
"07/31/2012 19:00",26.5161944444444,8.68993055555556
"08/01/2012 19:00",27.2111458333333,8.72711805555556
"08/02/2012 19:00",27.3228819444444,8.69111111111111
"08/03/2012 19:00",24.8645,8.49059027777778
"08/04/2012 19:00",21.8499583333333,8.3061875
"08/05/2012 19:00",22.7439027777778,8.47174305555555
"08/06/2012 19:00",25.8992569444444,8.56667361111111
"08/07/2012 19:00",22.1780277777778,8.42926388888889
"08/08/2012 19:00",18.7221805555556,7.98781944444444
"08/09/2012 19:00",19.5979513888889,7.7848125
"08/10/2012 19:00",19.7434236111111,7.93350694444444
"08/11/2012 19:00",20.3108611111111,8.00186111111111
"08/12/2012 19:00",20.4271388888889,8.26954166666667
"08/13/2012 19:00",22.3028055555556,8.66916666666667
"08/14/2012 19:00",24.0958888888889,8.84367361111111
"08/15/2012 19:00",21.037375,8.14719444444444
"08/16/2012 19:00",18.3351527777778,8.48359722222222
"08/17/2012 19:00",19.4405555555556,8.86269444444445
"08/18/2012 19:00",18.8843402777778,8.77031944444444
