"date","fit","se.pred"
1991-05-01,7.13718799457532,1.82485737318832
1991-05-02,7.1383802180348,1.8239281747434
1991-05-03,7.09532519995032,1.81124703766597
1991-05-04,7.18161278592168,1.83342584946537
1991-05-05,7.22458473995867,1.84398530003347
1991-05-06,7.35442463573141,1.8781638308611
1991-05-07,7.39791612199172,1.88887851776374
1991-05-08,7.39767241251881,1.8876801115996
1991-05-09,7.39641324389722,1.88633841936985
1991-05-10,7.43927562508245,1.89693538921874
1991-05-11,7.39070505071936,1.88320237514316
1991-05-12,7.38618272382377,1.88139658255579
1991-05-13,7.38049828552506,1.87942463017429
1991-05-14,7.42192770357861,1.88970667678009
1991-05-15,7.41463930542939,1.88747102172014
1991-05-16,7.74059783476169,1.9727373461149
1991-05-17,7.73638177336046,1.97073681876876
1991-05-18,7.6832227473953,1.95589924248967
1991-05-19,7.57706311686681,1.92790203883063
1991-05-20,7.51558326871979,1.91217138171331
1991-05-21,7.50293851882584,1.90901852412411
1991-05-22,7.48886343758837,1.9056500152087
1991-05-23,7.47331655158403,1.90206024978549
1991-05-24,7.56513406675348,1.92468948410961
1991-05-25,7.60282778743451,1.93410576194616
1991-05-26,8.00471811263487,2.03641627661123
1991-05-27,8.09348347641082,2.05945286690828
1991-05-28,8.13214173301173,2.06919999035143
1991-05-29,8.41472270856648,2.14565867074866
1991-05-30,8.40562387673431,2.14218583664259
1991-05-31,8.44393922814347,2.15193565250472
1991-06-01,8.43279291195799,2.1480306102968
1991-06-02,8.42022900390735,2.14385670915705
1991-06-03,8.5066278679159,2.16685439970093
1991-06-04,8.5924177752886,2.18985456461927
1991-06-05,8.52805592756551,2.1713541224467
1991-06-06,8.51183637017511,2.16632817839014
1991-06-07,8.44168535176424,2.14695492013114
1991-06-08,8.42161383955706,2.14124889066933
1991-06-09,8.34532682279507,2.12098501081889
1991-06-10,8.2650755597166,2.10021395481163
1991-06-11,8.23839382072773,2.09341126439454
1991-06-12,8.32510554852531,2.11537360981107
1991-06-13,8.2386667105196,2.09350417011929
1991-06-14,8.38259267612412,2.12990680707861
1991-06-15,8.57960288164636,2.18100429910391
1991-06-16,8.49467264023481,2.1585620550631
1991-06-17,8.46377870731228,2.15046044459238
1991-06-18,8.3721121552209,2.12706701992194
1991-06-19,8.33677675797452,2.11820922882938
1991-06-20,8.36047701755507,2.12415034745215
1991-06-21,8.95483557038686,2.28068599567608
1991-06-22,8.86910815407857,2.25679154772309
1991-06-23,8.66488317451926,2.20194329383406
1991-06-24,8.56838743622399,2.17674610996214
1991-06-25,8.46762396819439,2.15100660430582
1991-06-26,8.36240854803484,2.1247248462949
1991-06-27,8.38041376108298,2.1291779169717
1991-06-28,8.70373253773931,2.21151087651717
1991-06-29,8.95295610605755,2.2781225840201
1991-06-30,8.96941796544029,2.28247480538721
1991-07-01,8.92772382301232,2.27096060999191
1991-07-02,9.05634534537874,2.30619136469056
1991-07-03,9.07016789447514,2.30992897073863
1991-07-04,9.30438707143172,2.37631472513019
1991-07-05,9.26208921204805,2.3640675445181
1991-07-06,9.21812802996258,2.3514580280206
1991-07-07,9.17249682111765,2.33848734092191
1991-07-08,9.1251892300403,2.3251569123288
1991-07-09,9.07619921561331,2.31146843479326
1991-07-10,8.96704340194079,2.28129440445473
1991-07-11,8.91395527848754,2.26682432863758
1991-07-12,9.03682993520133,2.30073906862118
1991-07-13,8.98248340646064,2.28577956700779
1991-07-14,8.80581825577057,2.23773285993679
1991-07-15,8.68440709290742,2.20546879299281
1991-07-16,8.55885828396781,2.17270614500281
1991-07-17,8.87037396526684,2.25552540841858
1991-07-18,8.8090876518714,2.23898932832307
1991-07-19,8.74613770463086,2.2221215850937
1991-07-20,8.74366317389857,2.2215873854341
1991-07-21,8.74024898875198,2.22082306628405
1991-07-22,8.61097042103943,2.18635326112049
1991-07-23,8.41230058635375,2.1345587608453
1991-07-24,8.34015072259693,2.1160460371531
1991-07-25,8.26629894792622,2.09723242875603
1991-07-26,8.12175251543719,2.0610636308726
1991-07-27,8.04351884890029,2.04161250832242
1991-07-28,8.43871303868602,2.14143280797838
1991-07-29,8.67947034125863,2.20655130730614
1991-07-30,8.54397500292395,2.16990947278899
1991-07-31,8.40473071293694,2.13286537047676
1991-08-01,8.26157822519291,2.0954298481974
1991-08-02,8.1816014248078,2.07478349655837
1991-08-03,8.1672249527702,2.07106531870323
1991-08-04,8.01704371315099,2.0327341150151
1991-08-05,7.86251946070706,1.99405198789115
1991-08-06,7.77544376560369,1.9723918097944
1991-08-07,7.68678916460988,1.95050747195227
1991-08-08,7.59654662992584,1.92840646605638
1991-08-09,7.50470503039978,1.9060963458675
1991-08-10,7.41125086254233,1.88358470848365
1991-08-11,7.31616795016626,1.86087917335434
1991-08-12,7.21943710775578,1.83798735859072
1991-08-13,7.12103576166232,1.81491685399541
1991-08-14,7.10084590341688,1.80927010738342
1991-08-15,7.08003592948014,1.80348273946855
